"Species NCBI TaxID"|"Species ECOTOX Number"|
7998|20|
13106|2|
7998|20|
90988|1|
13106|2|
201691|30|
7998|20|
13106|2|
90988|1|
7998|20|
13106|2|
7998|20|
13106|2|
7998|20|
7998|20|
7998|20|
7998|20|
13106|2|
7998|20|
201691|30|
13106|2|
7962|21|
7962|21|
7962|21|
7962|21|
7962|21|
7962|21|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
7176|397|
7176|397|
90988|1|
8127|134|
8127|134|
117530|2371|
72446|572|
64144|351|
84645|202|
84645|202|
93621|352|
72446|572|
72446|572|
857636|1836|
683832|422|
337539|308|
857636|1836|
36718|4829|
857636|1836|
93621|352|
36718|4829|
857636|1836|
64144|351|
84645|202|
8127|134|
8127|134|
84645|202|
683832|422|
93621|352|
59899|113|
93621|352|
8127|134|
683832|422|
337539|308|
337539|308|
64144|351|
36718|4829|
59899|113|
337539|308|
72446|572|
36718|4829|
683832|422|
59899|113|
64144|351|
8127|134|
59899|113|
7962|21|
7962|21|
7962|21|
7962|21|
104777|1747|
104777|1747|
10195|345|
35525|5|
8081|28|
90988|1|
90988|1|
90988|1|
90988|1|
7955|5156|
7955|5156|
7955|5156|
52641|372|
52641|372|
52641|372|
7955|5156|
315576|964|
315576|964|
315576|964|
315576|964|
104777|1747|
10195|345|
104777|1747|
90988|1|
90988|1|
28745|101|
28745|101|
90988|1|
90988|1|
28745|101|
90988|1|
28745|101|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
10195|345|
104777|1747|
104777|1747|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
221654|302|
104777|1747|
35525|5|
35525|5|
90988|1|
90988|1|
90988|1|
90988|1|
28745|101|
7955|5156|
7955|5156|
90988|1|
7955|5156|
432397|14|
28745|101|
8081|28|
7955|5156|
7962|21|
8022|4|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
35525|5|
90988|1|
35525|5|
35525|5|
35525|5|
35525|5|
35525|5|
35525|5|
7955|5156|
8022|4|
104777|1747|
90988|1|
7955|5156|
38762|4598|
38762|4598|
38762|4598|
38762|4598|
38762|4598|
7955|5156|
28745|101|
7955|5156|
28745|101|
28745|101|
28745|101|
28745|101|
28745|101|
28745|101|
7955|5156|
7955|5156|
8022|4|
117530|2371|
117530|2371|
35525|5|
35525|5|
90988|1|
28745|101|
90988|1|
90988|1|
35525|5|
90988|1|
90988|1|
90988|1|
8355|206|
8355|206|
8355|206|
6726|629|
13106|2|
90988|1|
90988|1|
7955|5156|
7955|5156|
7955|5156|
8022|4|
13013|2755|
13013|2755|
13013|2755|
13013|2755|
90988|1|
104777|1747|
104777|1747|
35525|5|
35525|5|
117530|2371|
117530|2371|
90988|1|
7955|5156|
139456|3044|
139456|3044|
117530|2371|
35525|5|
117530|2371|
35525|5|
117530|2371|
304456|418|
38762|4598|
38762|4598|
103479|407|
38762|4598|
38762|4598|
38762|4598|
8081|28|
28745|101|
69293|97|
69293|97|
90988|1|
881664|3050|
881664|3050|
5908|484|
10195|345|
104777|1747|
104777|1747|
104777|1747|
90988|1|
35525|5|
35525|5|
7955|5156|
8022|4|
90988|1|
75329|997|
75329|997|
90988|1|
104777|1747|
10195|345|
104777|1747|
8355|206|
8355|206|
90988|1|
35525|5|
35525|5|
90988|1|
90988|1|
90988|1|
35525|5|
117530|2371|
35525|5|
117530|2371|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
8022|4|
110441|142|
110441|142|
110441|142|
110441|142|
110441|142|
110441|142|
93621|352|
7176|397|
7176|397|
7175|210|
7176|397|
7176|397|
7175|210|
7175|210|
7175|210|
7176|397|
7175|210|
7176|397|
7176|397|
7176|397|
7175|210|
61662|640|
8356|1492|
8356|1492|
338212|732|
8355|206|
8355|206|
8355|206|
103373|368|
382087|3013|
|633|
382087|3013|
|633|
6687|252|
382087|3013|
|633|
382087|3013|
|633|
|213|
382087|3013|
|633|
382087|3013|
382087|3013|
382087|3013|
|633|
382087|3013|
|633|
382087|3013|
|633|
6687|252|
382087|3013|
|633|
|633|
382087|3013|
382087|3013|
6687|252|
382087|3013|
|213|
|633|
|633|
382087|3013|
|213|
6687|252|
|213|
|633|
|633|
|633|
382087|3013|
|633|
6687|252|
221654|302|
221654|302|
221654|302|
221654|302|
35525|5|
221654|302|
221654|302|
|2475|
34816|59|
209118|2775|
34816|59|
7936|574|
59899|113|
34816|59|
34816|59|
7936|574|
34816|59|
|2277|
34816|59|
|2475|
|2475|
8127|134|
|2475|
209118|2775|
|2475|
|2475|
7936|574|
7936|574|
34816|59|
59899|113|
|2475|
8127|134|
69293|97|
69293|97|
69293|97|
8022|4|
881664|3050|
881664|3050|
881664|3050|
7176|397|
7149|256|
104777|1747|
98305|600|
1211424|387|
8127|134|
8127|134|
13106|2|
35525|5|
90988|1|
104777|1747|
8128|485|
35525|5|
8081|28|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
|4656|
35525|5|
90988|1|
28745|101|
28745|101|
28745|101|
28745|101|
28745|101|
28745|101|
90988|1|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
90988|1|
7955|5156|
8022|4|
161924|3045|
32278|4580|
6687|252|
79674|648|
|388|
64467|1008|
103373|368|
1211424|387|
|4705|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
33528|16|
33528|16|
93621|352|
402707|2937|
34816|59|
34816|59|
33528|16|
34816|59|
34816|59|
59899|113|
34816|59|
34816|59|
64144|351|
8081|28|
7176|397|
7175|210|
7176|397|
7176|397|
7175|210|
7176|397|
7175|210|
7176|397|
7175|210|
7176|397|
7176|397|
7176|397|
7175|210|
7175|210|
7176|397|
7176|397|
1511519|3008|
1511519|3008|
634709|4718|
1511519|3008|
283763|6082|
283763|6082|
1511519|3008|
283763|6082|
283763|6082|
|2454|
33528|2298|
33528|2298|
7936|574|
8127|134|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
7936|574|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
33528|2298|
7936|574|
33528|2298|
33528|2298|
7936|574|
33528|2298|
33528|2298|
8128|485|
33528|2298|
33528|2298|
8127|134|
8127|134|
8030|68|
8030|68|
7176|397|
7176|397|
7176|397|
7176|397|
7176|397|
7176|397|
7176|397|
7176|397|
10195|345|
104777|1747|
104777|1747|
104777|1747|
195543|1186|
90988|1|
|388|
6687|252|
161924|3045|
79674|648|
32278|4580|
64467|1008|
69811|146|
69811|146|
69811|146|
69811|146|
69811|146|
69811|146|
28745|101|
28745|101|
|94|
|1444|
|1444|
90988|1|
90988|1|
90988|1|
7176|397|
7176|397|
90988|1|
8355|206|
7955|5156|
28745|101|
28745|101|
7955|5156|
28745|101|
28745|101|
28745|101|
28745|101|
8355|206|
8022|4|
8022|4|
8022|4|
8022|4|
90988|1|
35525|5|
35525|5|
35525|5|
6669|8|
6669|8|
35525|5|
6669|8|
35525|5|
6669|8|
6669|8|
6669|8|
35525|5|
35525|5|
6669|8|
6669|8|
35525|5|
35525|5|
35525|5|
35525|5|
35525|5|
35525|5|
35525|5|
35525|5|
6669|8|
6669|8|
6669|8|
35525|5|
6669|8|
35525|5|
35525|5|
6669|8|
35525|5|
6669|8|
35525|5|
6669|8|
35525|5|
6669|8|
6669|8|
35525|5|
6669|8|
6669|8|
6669|8|
6669|8|
6669|8|
6669|8|
35525|5|
35525|5|
35525|5|
6669|8|
35525|5|
6669|8|
35525|5|
6669|8|
6669|8|
6669|8|
35525|5|
6669|8|
35525|5|
6669|8|
6669|8|
35525|5|
35525|5|
35525|5|
35525|5|
6669|8|
6669|8|
6669|8|
35525|5|
35525|5|
35525|5|
6669|8|
35525|5|
6669|8|
35525|5|
103479|407|
90988|1|
90988|1|
90988|1|
90988|1|
269057|341|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
10195|345|
104777|1747|
104777|1747|
10195|345|
104777|1747|
104777|1747|
10195|345|
104777|1747|
104777|1747|
104777|1747|
104777|1747|
35525|5|
35525|5|
90988|1|
8081|28|
90988|1|
90988|1|
8081|28|
90988|1|
35525|5|
8081|28|
110441|142|
7955|5156|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
13106|2|
35525|5|
35525|5|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
35525|5|
35525|5|
398979|379|
398979|379|
398979|379|
6668|70|
6668|70|
6668|70|
|1783|
|1783|
|1783|
84645|202|
177615|4623|
84645|202|
84645|202|
683832|422|
295399|860|
8127|134|
683832|422|
8127|134|
8127|134|
177615|4623|
72446|572|
295399|860|
683832|422|
295399|860|
72446|572|
177615|4623|
72446|572|
236715|5187|
107799|1842|
236715|5187|
280153|1841|
280182|4785|
107799|1842|
107799|1842|
280153|1841|
280182|4785|
280153|1841|
236715|5187|
280182|4785|
199954|31614|
55738|10964|
199954|31614|
|1444|
759386|634|
55738|10964|
759386|634|
55738|10964|
|1444|
759386|634|
199954|31614|
|1444|
35525|5|
117530|2371|
35525|5|
117530|2371|
64467|1008|
35525|5|
35525|5|
117530|2371|
35525|5|
35525|5|
6669|8|
6669|8|
35525|5|
6669|8|
35525|5|
117530|2371|
6669|8|
117530|2371|
35525|5|
35525|5|
35525|5|
117530|2371|
35525|5|
35525|5|
6669|8|
117530|2371|
35525|5|
35525|5|
35525|5|
35525|5|
35525|5|
6669|8|
35525|5|
6669|8|
117530|2371|
117530|2371|
35525|5|
117530|2371|
35525|5|
6669|8|
35525|5|
35525|5|
6669|8|
35525|5|
6669|8|
6669|8|
6669|8|
6669|8|
6669|8|
35525|5|
35525|5|
110441|142|
6669|8|
6669|8|
117530|2371|
6669|8|
6669|8|
35525|5|
35525|5|
6669|8|
35525|5|
35525|5|
35525|5|
6669|8|
117530|2371|
6669|8|
117530|2371|
117530|2371|
35525|5|
117530|2371|
117530|2371|
6669|8|
6669|8|
35525|5|
6669|8|
35525|5|
6669|8|
117530|2371|
6669|8|
6669|8|
6669|8|
6669|8|
6669|8|
35525|5|
6669|8|
35525|5|
117530|2371|
117530|2371|
117530|2371|
35525|5|
6669|8|
6669|8|
6669|8|
6669|8|
6669|8|
117530|2371|
6669|8|
35525|5|
35525|5|
69293|97|
881664|3050|
104777|1747|
10195|345|
104777|1747|
38762|4598|
38762|4598|
38762|4598|
38762|4598|
8355|206|
8355|206|
8355|206|
35525|5|
8081|28|
|7441|
|7441|
|2921|
|2921|
117530|2371|
|2921|
|2921|
7998|20|
90988|1|
35525|5|
8081|28|
103373|368|
1211424|387|
1080760|4701|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
7936|574|
64150|579|
64150|579|
7936|574|
64150|579|
64150|579|
64150|579|
64152|528|
64150|579|
64150|579|
64150|579|
64150|579|
64152|528|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64152|528|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
59899|113|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64152|528|
425479|2761|
64152|528|
64150|579|
64150|579|
64150|579|
64150|579|
7936|574|
64150|579|
64150|579|
64150|579|
64150|579|
7936|574|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
64150|579|
33528|16|
33528|16|
35528|2055|
35528|2055|
35525|5|
90988|1|
90988|1|
90988|1|
90988|1|
7176|397|
7176|397|
143416|31613|
143416|31613|
|213|
|213|
|213|
|213|
59899|113|
93621|352|
93621|352|
93621|352|
8127|134|
93621|352|
93621|352|
8127|134|
93621|352|
93621|352|
93621|352|
8127|134|
8127|134|
6669|8|
35525|5|
117530|2371|
7936|574|
7936|574|
7936|574|
7936|574|
7955|5156|
8081|28|
7962|21|
7962|21|
7962|21|
7962|21|
7176|397|
7176|397|
7176|397|
104777|1747|
7176|397|
7176|397|
90988|1|
117530|2371|
7176|397|
7176|397|
35525|5|
90988|1|
7176|397|
7176|397|
7176|397|
7176|397|
7955|5156|
90988|1|
35525|5|
35525|5|
90988|1|
90988|1|
35525|5|
35525|5|
8081|28|
|1787|
8022|4|
7955|5156|
90988|1|
35525|5|
35525|5|
110441|142|
28743|86|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
7153|85|
7153|85|
7153|85|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
90988|1|
8355|206|
161924|3045|
6687|252|
79674|648|
64467|1008|
32278|4580|
|388|
90988|1|
8022|4|
8265|665|
8265|665|
8022|4|
8022|4|
35525|5|
90988|1|
90988|1|
90988|1|
90988|1|
35525|5|
35525|5|
8090|109|
8090|109|
90988|1|
35525|5|
35525|5|
|213|
|213|
|213|
|213|
93621|352|
93621|352|
93621|352|
59899|113|
93621|352|
93621|352|
|94|
117530|2371|
7955|5156|
117530|2371|
35525|5|
90988|1|
90988|1|
35525|5|
28745|101|
35525|5|
35525|5|
7955|5156|
35525|5|
7955|5156|
7955|5156|
7955|5156|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
1231918|445|
8090|109|
8090|109|
90988|1|
104777|1747|
104777|1747|
10195|345|
8127|134|
8127|134|
8127|134|
8127|134|
90988|1|
8090|109|
8355|206|
8355|206|
28745|101|
35525|5|
90988|1|
90988|1|
90988|1|
90988|1|
8090|109|
8090|109|
8355|206|
8355|206|
8022|4|
8090|109|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
90988|1|
6728|102|
6728|102|
6728|102|
6728|102|
7936|574|
7936|574|
7936|574|
7936|574|
8090|109|
8090|109|
8090|109|
8090|109|
8090|109|
90988|1|
8090|109|
13013|2079|
8081|28|
8081|28|
38762|4598|
38762|4598|
38762|4598|
38762|4598|
|48095|
2094052|2909|
|48096|
527158|2685|
235388|48093|
235388|48093|
235388|48093|
235388|48093|
120796|4816|
120796|4816|
120796|4816|
120796|4816|
|2982|
|2982|
753908|48092|
753908|48092|
753908|48092|
753908|48092|
120796|4816|
120796|4816|
120796|4816|
120796|4816|
858229|48094|
858229|48094|
858229|48094|
858229|48094|
86242|4753|
86242|4753|
86242|4753|
86242|4753|
86242|4753|
|2982|
|2982|
86242|4753|
|2982|
86242|4753|
86242|4753|
|2982|
|2982|
|2982|
90988|1|
139456|3044|
139456|3044|
35525|5|
103479|407|
38762|4598|
103479|407|
103479|407|
38762|4598|
103479|407|
38762|4598|
38762|4598|
38762|4598|
169120|1570|
|3043|
|2290|
51294|886|
604281|224|
90988|1|
104777|1747|
104777|1747|
104777|1747|
10195|345|
35525|5|
35525|5|
|1183|
|1183|
|1075|
117530|2371|
117530|2371|
35525|5|
35525|5|
238741|2208|
238741|2208|
238741|2208|
38762|4598|
38762|4598|
84645|202|
38762|4598|
38762|4598|
38762|4598|
1511519|3008|
283763|6082|
1511519|3008|
1511519|3008|
1511519|3008|
283763|6082|
283763|6082|
283763|6082|
35525|5|
35525|5|
8090|109|
8090|109|
90988|1|
35525|5|
74940|22|
74940|22|
74940|22|
74940|22|
35525|5|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
117530|2371|
117530|2371|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
90988|1|
7962|21|
126204|537|
7176|397|
90988|1|
8090|109|
8090|109|
90988|1|
90988|1|
117530|2371|
54969|1452|
54969|1452|
54969|1452|
54969|1452|
54969|1452|
54969|1452|
54969|1452|
54969|1452|
90988|1|
35525|5|
35525|5|
69293|97|
8022|4|
6550|208|
8404|358|
8404|358|
8404|358|
8404|358|
8404|358|
8404|358|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
8355|206|
|4902|
|4902|
8127|134|
|4902|
|4902|
8127|134|
|4415|
|4902|
136180|376|
52641|372|
136140|1784|
136180|376|
52641|372|
52641|372|
136180|376|
136180|376|
136180|376|
136180|376|
136140|1784|
136180|376|
136180|376|
294128|52|
136140|1784|
136180|376|
117530|2371|
136180|376|
136180|376|
7955|5156|
90988|1|
466807|912|
7153|85|
7153|85|
7153|85|
7153|85|
315576|964|
|1405|
61662|640|
8017|219|
8017|219|
8017|219|
8017|219|
8017|219|
8017|219|
8017|219|
8017|219|
8017|219|
8017|219|
8017|219|
8017|219|
8019|23|
8019|23|
8019|23|
8019|23|
74940|22|
8019|23|
8019|23|
8019|23|
74940|22|
74940|22|
8019|23|
8019|23|
74940|22|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8022|4|
8018|736|
8023|90|
8018|736|
8023|90|
8023|90|
8018|736|
8018|736|
8023|90|
8090|109|
90988|1|
90988|1|
8355|206|
8355|206|
8355|206|
8022|4|
117530|2371|
117530|2371|
117530|2371|
117530|2371|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
34816|59|
74940|22|
35525|5|
6761|2461|
6761|2461|
6761|2461|
645159|730|
6761|2461|
6761|2461|
8127|134|
90988|1|
8022|4|
35525|5|
35525|5|
90988|1|
90988|1|
90988|1|
90988|1|
35525|5|
8127|134|
8127|134|
7962|21|
7962|21|
7962|21|
7962|21|
117530|2371|
117530|2371|
117530|2371|
35525|5|
35525|5|
|4656|
8090|109|
7955|5156|
8356|1492|
8356|1492|
90988|1|
35525|5|
103373|368|
103373|368|
103373|368|
103373|368|
103373|368|
103373|368|
|633|
|633|
|633|
|633|
58777|1366|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
|633|
7936|574|
7936|574|
7936|574|
