"Species NCBI TaxID"|"Species ECOTOX Number"|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
113544|31364|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
646526|54032|
646526|54032|
|50146|
|50146|
|486|
|486|
|486|
|486|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
|486|
|486|
|486|
|486|
70838|52161|
70838|52161|
70838|52161|
|55811|
|55811|
70838|52161|
|55811|
|55811|
|55811|
70838|52161|
70838|52161|
|55811|
70838|52161|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
|55811|
70838|52161|
70838|52161|
|55811|
70838|52161|
|55811|
70838|52161|
|55811|
|55811|
|55811|
70838|52161|
|55811|
|55811|
70838|52161|
|55811|
|55811|
|55811|
70838|52161|
70838|52161|
|55811|
70838|52161|
|55811|
|55811|
70838|52161|
|55811|
70838|52161|
70838|52161|
70838|52161|
|55811|
|55811|
70838|52161|
|55811|
|55811|
|55811|
70838|52161|
70838|52161|
63410|1107|
63410|1107|
63410|1107|
|55811|
|55811|
63410|1107|
70838|52161|
|486|
|486|
|486|
|486|
|486|
|486|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
|486|
|486|
|486|
|486|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
|486|
|486|
|486|
|486|
1751540|48041|
1751540|48041|
1751540|48041|
1751540|48041|
1751540|48041|
1751540|48041|
1751540|48041|
1751540|48041|
1751540|48041|
1751540|48041|
1751540|48041|
1751540|48041|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
|486|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
70838|52161|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
70838|52161|
63410|1107|
70838|52161|
70838|52161|
70838|52161|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
70838|52161|
70838|52161|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
|55811|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
63410|1107|
|55811|
63410|1107|
70838|52161|
|486|
|486|
|486|
|486|
|486|
