"Species NCBI TaxID"|"Species ECOTOX Number"|
3046|2098|
3046|2098|
6715|1669|
6715|1669|
283035|11164|
283035|11164|
283035|11164|
283035|11164|
283035|11164|
283035|11164|
8167|38|
8167|38|
283035|11164|
283035|11164|
8167|38|
8167|38|
8167|38|
8167|38|
8167|38|
8167|38|
8167|38|
8167|38|
283035|11164|
283035|11164|
283035|11164|
283035|11164|
8167|38|
8167|38|
|5737|
|5737|
|5737|
5890|2386|
|5737|
5890|2386|
|5737|
|5737|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5908|484|
5908|484|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
5911|4768|
147127|55756|
38577|1194|
7955|5156|
7955|5156|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
30732|20710|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
7955|5156|
29158|385|
29158|385|
29158|385|
29158|385|
29158|385|
29159|575|
29159|575|
35525|5|
35525|5|
35525|5|
35525|5|
35525|5|
